sk_evt,sk_org,sk_data_inicio,sk_data_fim,evt_id_evento,evt_dt_inicio,evt_nr_ano,evt_nr_mes,evt_nr_semana_ano,data_tx_ano_mes,evt_dt_fim,org_id_orgao,org_sg_orgao,org_tx_nome,org_tx_tipo_curado,evt_tx_uri,evt_ts_inicio,evt_ts_fim,evt_tx_descricao,evt_tx_tipo,evt_tx_situacao,evt_tx_tipo_curado,evt_tx_situacao_curada,evt_fl_inicio_valido,evt_fl_fim_valido,evt_fl_periodo_valido,evt_fl_sessao,evt_fl_audiencia_publica,evt_fl_reuniao,evt_fl_encerrado,evt_fl_cancelado,evt_fl_possui_registro,evt_tx_url_registro,evt_tx_local_interno,evt_tx_predio,evt_tx_sala,evt_tx_andar,evt_tx_local_externo,evt_tx_tipo_local,evt_qt_orgaos,org_id_orgao_principal,org_sg_orgao_principal,org_tx_nome_principal,org_tx_tipo_principal,org_tx_siglas_relacionadas,bronze_ts_ingestao,bronze_dt_ingestao,bronze_tx_endpoint,bronze_id_origem,bronze_id_batch,bronze_tx_record_hash,gold_ts_processamento,gold_id_batch
11278,1643,20260407,,81272,2026-04-07,2026,4,15,2026-04,,537480,CPD,Comissão De Defesa Dos Direitos Das Pessoas Com Deficiência,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81272,2026-04-07T13:00:00.000Z,,"Disponibilização De Cateter Hidrofílico Pelo Sus   Convidados: .  Arthur Medeiros, Coordenador-geral Da Pessoa Com Deficiência Do Departamento De Atenção Especializada E Temática Da Secretaria De Atenção Especializada À Saúde Do Ministério Da Saúde - Saes/daet/ms; .  Tânia Mara Coelho, Presidente Do Conselho Nacional Dos Secretários De Saúde - Conass; .  Gilberto Julho Koehler, Gerente De Relações Institucionais E Governamentais Da Coloplast Brasil; (confirmado) .  Antônio Manoel Pereira, Presidente Da Bsb Quad Rugby - Rugby Em Cadeira De Rodas; (confirmado) .  Hisham Hamida, Presidente Do Conselho Nacional Das Secretarias Municipais De Saúde - Conasems; (não Participará) .  Daiane Nogueira Lima, Conselheira Do Conselho Nacional De Justiça - Cnj. (não Participará) (req 7/2026-cpd, De Autoria Do Deputado Duarte Jr.)",Audiência Pública,Cancelada,Audiência Pública,Cancelado,1,1,1,0,1,0,0,1,0,,"Anexo Ii, Plenário 13",,,,,Câmara,1,537480,CPD,Comissão de Defesa dos Direitos das Pessoas com Deficiência,Comissão Permanente,CPD,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81272,ba097954-315f-424f-8c3d-7a696a933edf,a405077bd1b610a48023f216abe9e51d8933448fd48c6fddf670a9ef58be1395,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11280,2367,20260317,20260317,81274,2026-03-17,2026,3,12,2026-03,2026-03-17,539822,PL308020,"Comissão Especial Destinada A Proferir Parecer Ao Projeto De Lei Nº 3080, De 2020, Do Senhor Alexandre Frota, Que \"institui A Política Pública Nacional Para Garantia, Proteção E Ampliação Dos Direitos Das Pessoas Com Transtorno Do Espectro Autismo, E Dá Outras Providências\", E Apensados",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81274,2026-03-17T14:08:00.000Z,2026-03-17T15:40:00.000Z,"Equipes Multidisciplinares E Terapias Integradas.  A - Audiência Pública Tema: Equipes Multidisciplinares E Terapias Integradas Convidados: Keise Bastos Gomes Da Nóbrega, Conselheira Suplente Do Conselho Federal De Fisioterapia E Terapia Ocupacional (coffito); ( Confirmada) Kezia Queiroz - Vice-presidente Da Associação Brasileira De Autismo (abra) (por Videoconferência); (confirmada) Arthur Lobato Barreto Mello, Diretor Do Departamento De Atenção Especializada E Temática (daet) Do Ministério Da Saúde (por Videoconferência); (confirmado)  Raquel Ely, Presidente Do Instituto Unitea (por Videoconferência); (confirmada) Denise Martins De Araújo, Vice-presidente Do Conselho Federal De Educação Física (por Videoconferência). (confirmada) (requerimento Nº 4/2025, Do Dep. Marangoni)",Audiência Pública,Encerrada (final),Audiência Pública,Encerrado,1,1,1,0,1,0,1,0,1,https://www.youtube.com/watch?v=QpYjBlixVEY,"Anexo Ii, Plenário 09",,,,,Câmara,1,539822,PL308020,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que \"Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências\", e apensados",Comissão Especial,PL308020,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81274,ba097954-315f-424f-8c3d-7a696a933edf,8738e47717bbafad737df5f78a2d87d7384ea28ef75d6255d25d972d83369129,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11285,6,20260318,20260318,81279,2026-03-18,2026,3,12,2026-03,2026-03-18,2004,CDC,Comissão De Defesa Do Consumidor,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81279,2026-03-18T11:20:00.000Z,2026-03-18T12:29:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=IlsIZU-awGE,"Anexo Ii, Plenário 08",,,,,Câmara,1,2004,CDC,Comissão de Defesa do Consumidor,Comissão Permanente,CDC,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81279,ba097954-315f-424f-8c3d-7a696a933edf,2ede5488c90367d2ca4a1768d082d11c34daa58624534c2588b792410f913925,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11286,14,20260318,20260318,81280,2026-03-18,2026,3,12,2026-03,2026-03-18,2014,CSAUDE,Comissão De Saúde,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81280,2026-03-18T10:35:00.000Z,2026-03-18T12:12:00.000Z,Discussão E Votação De Propostas Legislativas E Eleição Do 2º Vice-presidente  Eleição Do 2º Vice-presidente Indicado: Dep. Pedro Westphalen (pp/rs),Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=xVfJeXNfO0M,"Anexo Ii, Plenário 07",,,,,Câmara,1,2014,CSAUDE,Comissão de Saúde,Comissão Permanente,CSAUDE,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81280,ba097954-315f-424f-8c3d-7a696a933edf,13f6ed87a48a2db98eeb74e0a560139f57bd334ae4f1f10e2781da9e33dd0323,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11293,5,20260317,20260317,81292,2026-03-17,2026,3,12,2026-03,2026-03-17,2003,CCJC,Comissão De Constituição E Justiça E De Cidadania,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81292,2026-03-17T16:06:00.000Z,2026-03-17T18:38:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=pQfzBUaXH-Y,"Anexo Ii, Plenário 01",,,,,Câmara,1,2003,CCJC,Comissão de Constituição e Justiça e de Cidadania,Comissão Permanente,CCJC,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81292,ba097954-315f-424f-8c3d-7a696a933edf,cdcdb20715556d725604f2180e90f15fee897cc55395faa076a549deccbd5928,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11295,2222,20260318,20260318,81296,2026-03-18,2026,3,12,2026-03,2026-03-18,539385,CCOM,Comissão De Comunicação,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81296,2026-03-18T15:13:00.000Z,2026-03-18T15:55:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=4ehfbqkuNYs,"Anexo Ii, Plenário 11",,,,,Câmara,1,539385,CCOM,Comissão de Comunicação,Comissão Permanente,CCOM,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81296,ba097954-315f-424f-8c3d-7a696a933edf,819ae611680193cfc414c520fbe829cc1c71a78ecd26864501bee236a55ee6cd,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11296,14,20260318,20260318,81298,2026-03-18,2026,3,12,2026-03,2026-03-18,2014,CSAUDE,Comissão De Saúde,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81298,2026-03-18T17:17:00.000Z,2026-03-18T18:51:00.000Z,"Perspectiva Feminina Frente Às Doenças Raras.  Req. 63/2026 Csaude Da Deputada Carla Dickson (união-rn), Deputado Diego Garcia (republicanos/pr) E Deputado Giovani Cherini (pl/rs). Convidados Confirmados: - Eliane Munhoz Zamperli (participação Presencial) Representante De Pacientes Do Hospital Das Clínicas Da Universidade De São Paulo (usp) - Edna Silva (participação Presencial) Idealizadora Do Equipamento Público \"colo Pra Mãe\" De Campina Grande/pb - Maíra Botelho (participação Presencial) Integrante Da Equipe Fundadora Do Sistema Único De Saúde (sus) - Patricia Delai Pesquisadora, Médica Dermatologista E Especialista Em Fibrodisplasia Ossificante Progressiva (fop)",Audiência Pública,Encerrada (final),Audiência Pública,Encerrado,1,1,1,0,1,0,1,0,1,https://www.youtube.com/watch?v=mfl67oXiee0,"Anexo Ii, Plenário 07",,,,,Câmara,1,2014,CSAUDE,Comissão de Saúde,Comissão Permanente,CSAUDE,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81298,ba097954-315f-424f-8c3d-7a696a933edf,0a1aac8f2dc6d4685b8e137b436598f5e3bd2b6e39b67f9c0e0c5112ad8fce3d,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11302,1426,20260513,,81307,2026-05-13,2026,5,20,2026-05,,537020,CEDES,Centro De Estudos E Debates Estratégicos,Conselho,https://dadosabertos.camara.leg.br/api/v2/eventos/81307,2026-05-13T14:30:00.000Z,,"Debates Estratégicos Com Bjorn Lomborg  Câmara Dos Deputados Centro De Estudos E Debates Estratégicos Consultoria Legislativa Copenhagen Consensus Center 57ª Legislatura - 4ª Sessão Legislativa Ordinária Debates Estratégicos Com Björn Lomborg Fazendo Mais Com Menos: Políticas Públicas De Alto Impacto Conferência:  Políticas Públicas De Alto Resultado E Baixo Custo: Caminhos Para O Consenso (tradução Simultânea) Local: Auditório Nereu Ramos    Data: 13/05/26    Horário: 14h30 Transmissão Ao Vivo: Cd.leg.br/youtube Programação: Cd.leg.br/aulabjorn P A U T A Debates Estratégicos Com Björn Lomborg É Uma Série De Três Eventos Organizados Pelo Centro De Estudos E Debates Estratégicos Da Câmara Dos Deputados (cedes) Com O Renomado Economista Dinamarquês, Voltada À Difusão De Análise De Custo-benefício Aplicada À Formulação De Políticas Públicas. A Programação Inclui Uma Conferência Aberta Ao Público, Com Palestra E Diálogo Com Autoridades, Uma Recepção Institucional Com Parlamentares E Especialistas, E Um Curso Intensivo De Dois Dias Para Capacitação Técnica De Servidores, Pesquisadores, Formuladores De Políticas Públicas E Público Em Geral. Sobre O Convidado: Björn Lomborg É Um Acadêmico, Autor E Analista De Políticas Públicas Dinamarquês, Reconhecido Internacionalmente Por Aplicar A Análise De Custo-benefício Aos Grandes Desafios Globais. Fundador E Presidente Do Copenhagen Consensus Center, Lidera Iniciativas Que Reúnem Alguns Dos Principais Economistas Do Mundo - Dentre Os Quais Sete Laureados Com Prêmio Nobel De Economia - Para Identificar Políticas Capazes De Gerar Os Maiores Retornos Sociais E Ambientais Por Dólar Investido. Foi Incluído Na Lista Das 100 Pessoas Mais Influentes Do Mundo Pela Revista Time E Destacado Por Publicações Como The Guardian E Foreign Policy Entre Os Principais Pensadores Globais. Com Atuação Destacada Em Fóruns Internacionais, Lomborg Participa De Debates Em Instituições Como Onu, Unesco, Banco Mundial E O Fórum Econômico Mundial De Davos, Além De Já Ter Prestado Depoimento Ao Congresso Dos Estados Unidos. Seus Projetos Apresentam Foco Em Temas Como Pobreza, Saúde E Mudanças Climáticas. Autor De Obras Traduzidas Para Mais De 30 Idiomas, É Conhecido Por Títulos Como Cool It E Best Ethings First, Este Último Eleito Livro Do Ano Por The Economist E Financial Times. Série De Eventos: - 13 De Maio 14h30 - Conferência: Políticas Públicas De Alto Resultado E Baixo Custo: Caminhos Para O Consenso (tradução Simultânea) - 14 E 15 De Maio - Curso: Análise De Custo-benefício Para Desenho De Políticas Públicas De Alto Impacto (inscrição Para O Curso: Https://docs.google.com/forms/d/e/1faipqlsewmj8_hsfqbvsgzdlq8ompghq7i9yidrjyjnu8nbfztr3aiw/viewform)   Programação Da Conferência No Dia 13 De Maio 14h30 - 15h30  Solenidade De Abertura    15h30 - 16h30  Aula Magna Com Bjorn Lomborg (tradução Simultânea) - Björn Lomborg, Presidente Do Copenhagen Consensus Center, Distinguished Fellow Da Hoover    Institution Da Universidade Stanford, Cientista Político E Economista Dinamarquês 16h20 - 17h30 - Diálogo Com Parlamentares E Convidados 17h30 - 18h30 - Coquetel",Simpósio,Convocada,Simpósio,Convocado,1,1,1,0,0,0,0,0,0,,Auditório Nereu Ramos,,,,,Câmara,1,537020,CEDES,Centro de Estudos e Debates Estratégicos,Conselho,CEDES,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81307,ba097954-315f-424f-8c3d-7a696a933edf,82d5932d949c2ae400c9c9de11769103b6c56acc269fd7b6181467ed55ec9768,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11309,14,20260318,20260318,81314,2026-03-18,2026,3,12,2026-03,2026-03-18,2014,CSAUDE,Comissão De Saúde,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81314,2026-03-18T09:00:00.000Z,2026-03-18T10:00:00.000Z,Recepção Dos Vice-presidentes Eleitos,Reunião Técnica,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,0,,"Anexo Ii, Ala A, Sala 145a, Superior (csaude)",,,,,Câmara,1,2014,CSAUDE,Comissão de Saúde,Comissão Permanente,CSAUDE,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81314,ba097954-315f-424f-8c3d-7a696a933edf,d00db08ca3558475a0cfe5486fc9b245b085403daf8a481716fa31310d1009aa,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11325,2221,20260324,20260324,81337,2026-03-24,2026,3,13,2026-03,2026-03-24,539384,CPOVOS,Comissão Da Amazônia E Dos Povos Originários E Tradicionais,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81337,2026-03-24T14:07:00.000Z,2026-03-24T15:29:00.000Z,"Discussão E Votação De Propostas Legislativas E Audiência Pública Sobre Encaminhamentos Da Cop30   Req Nº 9/2026, De Autoria Da Deputada Juliana Cardoso (pt/sp). Convidados: Flávia Bellaguarda De Castro Chuery - Presença Confirmada Ministério Do Meio Ambiente E Mudança Do Clima Filipe Arruda - Presença Confirmada Instituto De Pesquisa Ambiental Da Amazônia - Ipam  Isabela Rahal - Presença Confirmada Climate Emergency Fund Tasso Azevedo - Presença Confirmada Coordenador-geral Do Mapbiomas Adriana Pereira - Presença Confirmada Observatório Do Clima Beatriz Moreira - Presença Confirmada Cúpula Dos Povos E Movimento Dos Atingidos Por Barragens",Audiência Pública E Deliberação,Encerrada (final),Audiência Pública,Encerrado,1,1,1,0,1,0,1,0,1,https://www.youtube.com/watch?v=2sj-6iNUAn0,"Anexo Ii, Plenário 12",,,,,Câmara,1,539384,CPOVOS,Comissão da Amazônia e dos Povos Originários e Tradicionais,Comissão Permanente,CPOVOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81337,ba097954-315f-424f-8c3d-7a696a933edf,4a095a6f5c29d3f5256832761035ddb02fdd6f5dd36f8910dec8121ce0a1f5d5,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11328,1426,20260414,20260414,81341,2026-04-14,2026,4,16,2026-04,2026-04-14,537020,CEDES,Centro De Estudos E Debates Estratégicos,Conselho,https://dadosabertos.camara.leg.br/api/v2/eventos/81341,2026-04-14T17:04:00.000Z,2026-04-14T19:16:00.000Z,"Impactos Sociais E Trabalhistas Da Pejotização   Câmara Dos Deputados Centro De Estudos E Debates Estratégicos 57ª Legislatura - 4ª Sessão Legislativa Ordinária Audiência Pública De 14 De Abril De 2026 Grupo De Estudos Impactos Econômicos, Tributários, Previdenciários E Trabalhistas Dos Processos De Pejotização Tema: Impactos Sociais E Trabalhistas Da Pejotização Local: Plenário 4    Data: 14/04/26    Horário: 17h00 Transmissão Ao Vivo Pelo Youtube: Http://cd.leg.br/youtube Link Do Zoom: Https://us02web.zoom.us/j/81508354978 P A U T A Da Reunião A Audiência Pública Sobre Os Impactos Sociais E Trabalhistas Da Pejotização Tem Como Objetivo Debater Efeitos Econômicos, Jurídicos E Sociais Da Contratação Via Pessoa Jurídica (pj) Nas Relações De Trabalho, Avaliando Impactos Sobre Direitos Trabalhistas, Produtividade, Arrecadação E Desenvolvimento Econômico.  É Fundamental Compreender Em Que Medida A Contratação Por Pessoa Jurídica Representa Legítima Reorganização Produtiva E Em Que Situações Pode Configurar Precarização Das Condições De Trabalho Ou Supressão De Direitos Historicamente Consolidados. Também Se Faz Necessário Examinar Os Reflexos Desse Modelo Sobre A Arrecadação Previdenciária, A Formalização Do Mercado De Trabalho, A Competitividade Empresarial E A Própria Capacidade Do Estado De Garantir Proteção Social Adequada Aos Trabalhadores. A Complexidade Do Tema Exige Análise Equilibrada, Baseada Em Evidências, Que Considere Tanto A Necessidade De Modernização Das Relações Laborais Quanto A Preservação De Direitos Fundamentais E Da Dignidade Do Trabalho. Esta Audiência Busca Construir Um Espaço De Diálogo Institucional Capaz De Identificar Convergências, Divergências E Caminhos Possíveis Para O Aperfeiçoamento Regulatório. O Objetivo Não É Apenas Diagnosticar Desafios, Mas Contribuir Para A Formulação De Soluções Que Tragam Maior Segurança Jurídica, Equilíbrio Econômico E Justiça Social. 1 Abertura Dos Trabalhos     Deputado Márcio Jerry, Presidente Do Cedes E Relator Do Estudo 2 Apresentação Dos Palestrantes:    -  Rodrigo Hideki Hori Takahashi, Vice-presidente Agente Operador Do Fgts Da Caixa Econômica            Federal (cef) (confirmado Presencial)     -  Mauro Augusto Leão Braga,juiz Do Trt Da 11ª Região/am E Membro Da Comissão Legislativa Da          Associação Nacional Dos Magistrados Da Justiça Do Trabalho (anamatra) (confirmado)    -  Geny Helena Marques, Procuradora E Diretora De Comunicação Da Associação Nacional Dos        Procuradores E Procuradoras Do Trabalho (anpt) (confirmado)    -  Renato Soares Ferreira, Chefe Da Assessoria Especial Do Ministro Da Microempresa E Da Empresa       De Pequeno Porte (memp) (confirmado Presencial)    -   Leonardo José Decuzzi, Auditor-fiscal Do Trabalho E Diretor Do Sindicato Nacional Dos Auditores             F Iscais Do Trabalho (sinait) (confirmado)   -   Wilson Correa De Araújo Neto, Especialista Em Políticas E Indústria Da Confederação Nacional Da           Indústria (cni) (confirmado)       3 Debate Entre O Deputado Relator, Palestrantes, Consultores E Convidados     - Ricardo Miranda De Sousa, Diretor Da Consultoria E Secretário Executivo Do Cedes      - Consultores Legislativos: Thiago Freire Laporte (coordenador), Charles Da Costa Bruxel, Gleodes       Victor Duarte Cruz, José Maurício De Araujo, Helder Ferreira Filho E André Marinho De Sousa 4 Encerramento Dos Trabalhos",Reunião Técnica,Encerrada,Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=8GWWHYorWLE,"Anexo Ii, Plenário 11",,,,,Câmara,1,537020,CEDES,Centro de Estudos e Debates Estratégicos,Conselho,CEDES,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81341,ba097954-315f-424f-8c3d-7a696a933edf,e85df85a53e4f039059d33ef361c5bddd97941711c646ae0e9620ca6179593de,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11330,1426,20260519,,81343,2026-05-19,2026,5,21,2026-05,,537020,CEDES,Centro De Estudos E Debates Estratégicos,Conselho,https://dadosabertos.camara.leg.br/api/v2/eventos/81343,2026-05-19T09:00:00.000Z,,"Milton Santos - 100 Anos De Pensamento Geográfico Crítico E Cidadão  Câmara Dos Deputados Centro De Estudos E Debates Estratégicos Bancada Negra Da Câmara Dos Deputados Coordenação Edições Câmara Dos Deputados 57ª Legislatura - 4ª Sessão Legislativa Ordinária Seminário Milton Santos - 100 Anos De Pensamento Geográfico Crítico E Cidadão Local: Auditório Nereu Ramos    Data: 19/05/26    Horário: 9h00 Às 14h00 Participe Presencial Ou Online!!! Zoom: Https://us02web.zoom.us/j/83958993120 Id Webinar: 839 5899 3120 Transmissão Ao Vivo Pelo Youtube: Http://cd.leg.br/youtube P A U T A No Ano Em Que Se Celebra O Centenário De Nascimento De Milton Santos (1926-2001), Este Seminário Propõe Um Diálogo Entre Memória E Futuro, Entre A Trajetória De Um Dos Maiores Pensadores Do Século Xx E A Permanente Atualidade De Suas Formulações. Milton Santos Revolucionou A Geografia Brasileira Ao Colocar O Espaço No Centro Do Pensamento Social, Evidenciando Que O Território Não É Apenas Palco Das Relações Sociais, Mas Produto E Agente Dessas Relações. Articulando Rigor Acadêmico E Intervenção Pública, Sua Obra Atravessou Fronteiras Disciplinares, Dialogou Com Movimentos Sociais E Inspirou Uma Geografia Cidadã, Comprometida Com A Democracia, A Justiça Social E A Soberania Dos Povos.  Este Encontro Na Câmara Dos Deputados, Sede Do Poder Legislativo Brasileiro, Reafirma O Compromisso De Milton Santos Com A Dimensão Pública Do Conhecimento E Com O Papel Político Do Intelectual. Em Duas Mesas De Debate, Buscaremos Não Apenas Honrar Sua Memória, Mas Principalmente Interrogar: O Que O Pensamento Miltoniano Nos Ensina Sobre Os Desafios Do Presente? Como Suas Categorias Analíticas Nos Ajudam A Compreender O Meio Técnico-científico-informacional Contemporâneo, A Aceleração Contemporânea, As Desigualdades Socioespaciais E A Busca Por Uma Outra Globalização? Ao Reunir Pesquisadoras E Pesquisadores Que Conheceram Milton Santos Pessoalmente E Aqueles Que Seguem Desenvolvendo E Atualizando Seu Pensamento, Este Seminário Pretende Contribuir Para Que Seu Legado Continue Vivo, Inspirando Novas Gerações Na Construção De Um Pensamento Social Brasileiro Crítico, Criativo E Comprometido Com A Transformação Social. Revisitar Milton Santos É Também Recolocar O Território No Centro Do Debate Político Nacional. Suas Formulações Sobre O Uso Desigual Do Território, A Cidadania Incompleta, O Papel Do Estado E A Possibilidade De Uma Outra Globalização Seguem Oferecendo Ferramentas Fundamentais Para Pensar Políticas Públicas, Planejamento, Direitos E Participação Social No Brasil. Realizado Por Iniciativa Do Mandato Do Deputado Federal Orlando Silva, Representando A Bancada Negra, E Em Parceria Com O Centro De Estudos E Debates Estratégicos (cedes), O Evento Inscreve O Legado De Milton Santos No Espaço Institucional Da Política Democrática, Reafirmando-o Como Um Intelectual Público Cuja Obra Permanece Viva, Insurgente E Necessária. Programação Do Seminário 9h - 10h - Abertura -  Deputado Hugo Motta, Presidente Da Câmara Dos Deputados -  Deputado Orlando Silva,  1º Vice-coordenador Da Bancada Negra Da Câmara Dos Deputados -  Deputado Márcio Jerry, Presidente Do Centro De Estudos E Debates Estratégicos Da Câmara Dos             Deputados -   Nina Dos Santos, Secretária Adjunta De Políticas Digitais Na Secretaria De Comunicação Da       Presidência Da República E Neta De Milton Santos 10h - 12h - Mesa \" Milton Santos: Pensar O Brasil, Compreender O Mundo E Construir Um Outro Mundo Possível \" - Coordenação E Mediação: Orlando Silva -  Jaime Tadeu Oliva, Professor Do Instituto De Estudos Brasileiros Da Universidade De São Paulo         (ieb-usp) -  Maria Mónica Arroy, Professora De Geografia Da Universidade De São Paulo -  Maurício Costa De Carvalho, Professor Do Instituto Federal De São Paulo (ifsp)  -  Antonio Carlos Malachias (billy Malachias), Pesquisador Do Laboratório De Geografia Política Da        Universidade De São Paulo (geopo/usp) -  Aldo Paviani, Professor Emérito Da Universidade De Brasília (unb)  12h - 13h - Lançamento Da Publicação \"milton Santos No Território Da Democracia: Contribuições Ao Parlamento Brasileiro\" 13h00 - 14h00 - Coquetel",Seminário,Convocada,Seminário,Convocado,1,1,1,0,0,0,0,0,0,,Auditório Nereu Ramos,,,,,Câmara,1,537020,CEDES,Centro de Estudos e Debates Estratégicos,Conselho,CEDES,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81343,ba097954-315f-424f-8c3d-7a696a933edf,3f4283d20620b3c5e120da70afd87080c6707a68906a78b594e60ac2775e874f,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11332,8,20260325,20260325,81345,2026-03-25,2026,3,13,2026-03,2026-03-25,2007,CDHMIR,"Comissão De Direitos Humanos, Minorias E Igualdade Racial",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81345,2026-03-25T14:36:00.000Z,2026-03-25T15:03:00.000Z,Discussão E Votação De Propostas Legislativas  A - Acordo De Procedimentos Da Cdhmir,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=3xtodkHozZQ,"Anexo Ii, Plenário 09",,,,,Câmara,1,2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Comissão Permanente,CDHMIR,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81345,ba097954-315f-424f-8c3d-7a696a933edf,0a6d0dd147f5f1da687526c7820d64a9d5cfbe4ea33af30ba494980f1a26a0ba,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11334,17,20260408,20260408,81347,2026-04-08,2026,4,15,2026-04,2026-04-08,2017,CINDRE,Comissão De Integração Nacional E Desenvolvimento Regional,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81347,2026-04-08T10:48:00.000Z,2026-04-08T11:18:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=JEiPFd8Jljs,"Anexo Ii, Plenário 15",,,,,Câmara,1,2017,CINDRE,Comissão de Integração Nacional e Desenvolvimento Regional,Comissão Permanente,CINDRE,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81347,ba097954-315f-424f-8c3d-7a696a933edf,ed304f29792c53b3214cb5242a3b3f2ec05981daa43f0a7396350f1df7e8e85f,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
11341,2225,20260323,20260323,81357,2026-03-23,2026,3,13,2026-03,2026-03-23,539388,CASP,Comissão De Administração E Serviço Público,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/81357,2026-03-23T19:00:00.000Z,2026-03-23T20:00:00.000Z,"Implementação Da Lc 226/2026, Lei Do Descongela Já (presencial)  (req 4/2026 Casp, Da Deputada Sâmia Bomfim) 1) Calebe Nunes Silva (confirmado)    Secretário Executivo    Comissão De Administração E Serviço Público 2) Representante (a Confirmar)    Ministro    Ministério Da Saúde",Seminário,Encerrada,Seminário,Encerrado,1,1,1,0,0,0,1,0,0,,,,,,Sindicato Funcionários Públicos Do Guarujá,Externo,1,539388,CASP,Comissão de Administração e Serviço Público,Comissão Permanente,CASP,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,81357,ba097954-315f-424f-8c3d-7a696a933edf,f4e8ec866aedac4e87a772225d719ef969aa5e865c48b47ecce9a303b75b75e4,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
